name,birthdate,group,source,ohang_vector
시월,1996-10-21,VARSITY,kaggle,"[0.1904761905, 0.1428571429, 0.2380952381, 0.2380952381, 0.1904761905]"
시연,2000-11-14,Pristin,kaggle,"[0.0952380952, 0.2857142857, 0.1428571429, 0.0952380952, 0.380952381]"
선의,1995-01-26,솔로,kaggle,"[0.0869565217, 0.4347826087, 0.3043478261, 0.1304347826, 0.0434782609]"
와이,1995-07-31,Golden Child,kaggle,"[0.2380952381, 0.0476190476, 0.1428571429, 0.0, 0.5714285714]"
옌안,1996-10-25,PENTAGON,kaggle,"[0.2272727273, 0.1818181818, 0.3636363636, 0.0454545455, 0.1818181818]"
야노,1995-09-27,Topp Dogg,kaggle,"[0.25, 0.0, 0.0, 0.6, 0.15]"
예아,1999-10-09,솔로,kaggle,"[0.4545454545, 0.2272727273, 0.2727272727, 0.0454545455, 0.0]"
예빈,1997-07-13,DIA,kaggle,"[0.0869565217, 0.3913043478, 0.3913043478, 0.0434782609, 0.0869565217]"
예빈,2004-11-01,HOT ISSUE,kaggle,"[0.347826087, 0.0434782609, 0.2173913043, 0.3043478261, 0.0869565217]"
예찬,2001-05-14,OMEGA X,kaggle,"[0.0, 0.4347826087, 0.2173913043, 0.2173913043, 0.1304347826]"
예찬,1995-11-26,Pink Fantasy,kaggle,"[0.2, 0.1, 0.0, 0.4, 0.3]"
예찬,2005-10-27,TRENDZ,kaggle,"[0.2727272727, 0.1363636364, 0.1818181818, 0.3636363636, 0.0454545455]"
예찬,2005-10-21,xikers,kaggle,"[0.2272727273, 0.1818181818, 0.3636363636, 0.2272727273, 0.0]"
예담,2002-05-07,Treasure,kaggle,"[0.3181818182, 0.3181818182, 0.0909090909, 0.0454545455, 0.2272727273]"
예은,1998-08-10,CLC,kaggle,"[0.1304347826, 0.0434782609, 0.4782608696, 0.2608695652, 0.0869565217]"
예은,1997-01-12,Blady,kaggle,"[0.3181818182, 0.1363636364, 0.1818181818, 0.1363636364, 0.2272727273]"
예함,2005-10-07,CSR,kaggle,"[0.4, 0.0, 0.0, 0.4, 0.2]"
예하나,1999-02-22,Pristin,kaggle,"[0.5, 0.2727272727, 0.1818181818, 0.0454545455, 0.0]"
예현,1999-09-12,GIDONGDAE,kaggle,"[0.4, 0.2, 0.1, 0.2, 0.1]"
예인,1998-06-04,Lovelyz,kaggle,"[0.1304347826, 0.4347826087, 0.2173913043, 0.0434782609, 0.1739130435]"
예인,1995-05-04,MELODYDAY,kaggle,"[0.4090909091, 0.0454545455, 0.2727272727, 0.0909090909, 0.1818181818]"
예지,2000-05-26,ITZY,kaggle,"[0.2173913043, 0.1304347826, 0.2173913043, 0.347826087, 0.0869565217]"
예주,2004-02-01,ICHILLIN',kaggle,"[0.1304347826, 0.0869565217, 0.3913043478, 0.2608695652, 0.1304347826]"
예준,2002-08-23,E'LAST,kaggle,"[0.0454545455, 0.1818181818, 0.1818181818, 0.1363636364, 0.4545454545]"
옐,2004-12-25,H1-KEY,kaggle,"[0.2272727273, 0.1363636364, 0.2727272727, 0.1363636364, 0.2272727273]"
노랑,1993-05-05,Pungdeng-E,kaggle,"[0.0, 0.4545454545, 0.1818181818, 0.2727272727, 0.0909090909]"
예나,2000-05-22,APRIL,kaggle,"[0.0869565217, 0.1304347826, 0.3043478261, 0.3913043478, 0.0869565217]"
예나,2000-04-10,G-reyish,kaggle,"[0.0869565217, 0.0434782609, 0.5652173913, 0.2173913043, 0.0869565217]"
예나,1999-09-29,IZ*ONE,kaggle,"[0.380952381, 0.0, 0.1428571429, 0.3333333333, 0.1428571429]"
예은,1989-05-26,Wonder Girls,kaggle,"[0.0, 0.4782608696, 0.3913043478, 0.1304347826, 0.0]"
여원,1996-03-27,PENTAGON,kaggle,"[0.25, 0.1, 0.0, 0.1, 0.55]"
여은,1990-01-25,MELODYDAY,kaggle,"[0.1304347826, 0.2608695652, 0.3043478261, 0.2608695652, 0.0434782609]"
여진,2002-11-11,LOONA,kaggle,"[0.0909090909, 0.2272727273, 0.1818181818, 0.0909090909, 0.4090909091]"
연하,2000-05-19,P.O.P,kaggle,"[0.0434782609, 0.3043478261, 0.3043478261, 0.2608695652, 0.0869565217]"
연희,2000-12-06,Rocket Punch,kaggle,"[0.0909090909, 0.1363636364, 0.4545454545, 0.1363636364, 0.1818181818]"
연호,2000-05-31,Verivery,kaggle,"[0.0434782609, 0.1304347826, 0.4782608696, 0.2608695652, 0.0869565217]"
연재,2000-12-06,mimiirose,kaggle,"[0.0909090909, 0.1363636364, 0.4545454545, 0.1363636364, 0.1818181818]"
혜성,1999-10-15,ALICE,kaggle,"[0.2857142857, 0.0476190476, 0.2380952381, 0.2380952381, 0.1904761905]"
연지,2008-01-08,tripleS,kaggle,"[0.0909090909, 0.3181818182, 0.2727272727, 0.0454545455, 0.2727272727]"
연주,1997-06-26,P.O.P,kaggle,"[0.0454545455, 0.3636363636, 0.3636363636, 0.0454545455, 0.1818181818]"
연준,1999-09-13,TXT,kaggle,"[0.2380952381, 0.0, 0.4285714286, 0.1904761905, 0.1428571429]"
연정,1999-08-03,WJSN,kaggle,"[0.2857142857, 0.2380952381, 0.2380952381, 0.0952380952, 0.1428571429]"
연규,2004-05-03,ATBO,kaggle,"[0.1304347826, 0.1739130435, 0.3043478261, 0.1304347826, 0.2608695652]"
연서,2004-09-26,We;Na,kaggle,"[0.0909090909, 0.0, 0.2727272727, 0.4545454545, 0.1818181818]"
연태,1992-07-06,IN2IT,kaggle,"[0.0434782609, 0.3043478261, 0.2173913043, 0.1304347826, 0.3043478261]"
연우,1996-08-01,솔로,kaggle,"[0.1363636364, 0.3181818182, 0.1818181818, 0.1818181818, 0.1818181818]"
여름,1996-06-04,Hello Venus,kaggle,"[0.0, 0.2272727273, 0.0909090909, 0.1818181818, 0.5]"
여름,1999-01-10,WJSN,kaggle,"[0.2173913043, 0.0869565217, 0.3913043478, 0.0869565217, 0.2173913043]"
여리,1999-09-08,ARIAZ,kaggle,"[0.25, 0.0, 0.1, 0.2, 0.45]"
여리,1994-05-30,Gate9,kaggle,"[0.1304347826, 0.347826087, 0.3913043478, 0.0869565217, 0.0434782609]"
여상,1999-06-15,ATEEZ,kaggle,"[0.1818181818, 0.2272727273, 0.4545454545, 0.1363636364, 0.0]"
여운,1997-09-03,ARGON,kaggle,"[0.0, 0.0869565217, 0.4782608696, 0.3043478261, 0.1304347826]"
여울,1998-04-11,Purplebeck,kaggle,"[0.1818181818, 0.1363636364, 0.4545454545, 0.0, 0.2272727273]"
예람,2000-03-31,Astin,kaggle,"[0.2380952381, 0.0, 0.4285714286, 0.0952380952, 0.2380952381]"
예리,1999-03-05,Red Velvet,kaggle,"[0.3636363636, 0.3181818182, 0.2727272727, 0.0, 0.0454545455]"
예림,1997-03-10,Purplebeck,kaggle,"[0.2380952381, 0.0952380952, 0.1428571429, 0.2380952381, 0.2857142857]"
백예린,1997-06-26,15&,kaggle,"[0.0454545455, 0.3636363636, 0.3636363636, 0.0454545455, 0.1818181818]"
예린,1996-08-19,Gfriend,kaggle,"[0.0, 0.1904761905, 0.2380952381, 0.1428571429, 0.4285714286]"
예령,2002-06-22,Lusty,kaggle,"[0.0, 0.4545454545, 0.0909090909, 0.3636363636, 0.0909090909]"
예서,2005-08-22,Kep1er,kaggle,"[0.3181818182, 0.0454545455, 0.2727272727, 0.3181818182, 0.0454545455]"
예슬,2004-03-24,Hi-L,kaggle,"[0.4090909091, 0.1363636364, 0.0909090909, 0.1363636364, 0.2272727273]"
예소,2001-11-13,G-reyish,kaggle,"[0.0909090909, 0.1363636364, 0.2727272727, 0.3181818182, 0.1818181818]"
예성,1984-08-24,Super Junior,kaggle,"[0.2272727273, 0.0454545455, 0.0909090909, 0.3181818182, 0.3181818182]"
예음,2001-11-19,PRIMROSE,kaggle,"[0.0454545455, 0.3636363636, 0.2727272727, 0.1818181818, 0.1363636364]"
예왕,2005-03-12,EPEX,kaggle,"[0.5238095238, 0.0476190476, 0.2380952381, 0.1904761905, 0.0]"
예원,2004-01-11,HOT ISSUE,kaggle,"[0.1304347826, 0.0434782609, 0.5652173913, 0.0869565217, 0.1739130435]"
예원,2003-02-07,mimiirose,kaggle,"[0.3181818182, 0.0909090909, 0.1818181818, 0.1818181818, 0.2272727273]"
예지,1994-08-26,Fiestar,kaggle,"[0.2608695652, 0.0434782609, 0.2173913043, 0.3043478261, 0.1739130435]"
이보,1997-08-05,UNIQ,kaggle,"[0.2272727273, 0.2272727273, 0.4545454545, 0.0454545455, 0.0454545455]"
이정,1993-09-10,HISTORY,kaggle,"[0.1904761905, 0.1904761905, 0.0476190476, 0.4761904762, 0.0952380952]"
이런,2000-12-29,Everglow,kaggle,"[0.0476190476, 0.0, 0.2380952381, 0.4761904762, 0.2380952381]"
이쉔,1990-12-11,UNIQ,kaggle,"[0.0, 0.2272727273, 0.2727272727, 0.3181818182, 0.1818181818]"
이연,1995-05-28,BVNDIT,kaggle,"[0.1818181818, 0.1818181818, 0.3636363636, 0.1363636364, 0.1363636364]"
요엘,2001-01-25,AIMERS,kaggle,"[0.0454545455, 0.0, 0.5454545455, 0.1363636364, 0.2727272727]"
요한,1999-09-22,WEi,kaggle,"[0.1904761905, 0.1904761905, 0.2380952381, 0.2380952381, 0.1428571429]"
용근,1995-01-23,D1CE,kaggle,"[0.3913043478, 0.1739130435, 0.3043478261, 0.0869565217, 0.0434782609]"
용국,1990-03-31,B.A.P,kaggle,"[0.4090909091, 0.2272727273, 0.2727272727, 0.0909090909, 0.0]"
용하,1999-01-11,WEi,kaggle,"[0.2727272727, 0.0454545455, 0.2727272727, 0.0454545455, 0.3636363636]"
용희,2000-02-17,CIX,kaggle,"[0.347826087, 0.1739130435, 0.3043478261, 0.1304347826, 0.0434782609]"
용훈,1994-08-17,Onewe,kaggle,"[0.3181818182, 0.0454545455, 0.1818181818, 0.1818181818, 0.2727272727]"
용화,1989-06-22,CNBLUE,kaggle,"[0.0, 0.3043478261, 0.3043478261, 0.1739130435, 0.2173913043]"
용석,1996-05-23,CHECKMATE,kaggle,"[0.0, 0.2272727273, 0.0909090909, 0.3636363636, 0.3181818182]"
용석,1993-01-08,CROSS GENE,kaggle,"[0.0, 0.0, 0.4782608696, 0.2173913043, 0.3043478261]"
용승,2000-06-17,Verivery,kaggle,"[0.0434782609, 0.5217391304, 0.2173913043, 0.0869565217, 0.1304347826]"
유아,1995-09-17,Oh My Girl,kaggle,"[0.3, 0.0, 0.0, 0.4, 0.3]"
유천,1986-07-04,JYJ,kaggle,"[0.2272727273, 0.3181818182, 0.2727272727, 0.1818181818, 0.0]"
유현,1997-01-07,Dreamcatcher,kaggle,"[0.0, 0.0952380952, 0.3333333333, 0.3333333333, 0.2380952381]"
유진,1992-09-14,솔로,kaggle,"[0.0, 0.1363636364, 0.1818181818, 0.3636363636, 0.3181818182]"
유진,2000-02-29,ARTBEAT,kaggle,"[0.1739130435, 0.347826087, 0.3043478261, 0.1304347826, 0.0434782609]"
유준,2000-12-27,BAE173,kaggle,"[0.0909090909, 0.0454545455, 0.5454545455, 0.0909090909, 0.2272727273]"
유준,1995-07-26,D1CE,kaggle,"[0.1818181818, 0.2272727273, 0.3636363636, 0.0, 0.2272727273]"
유정,1997-05-19,OnlyOneOf,kaggle,"[0.0909090909, 0.2272727273, 0.1818181818, 0.4545454545, 0.0454545455]"
유정,1999-11-12,Weki Meki,kaggle,"[0.380952381, 0.0, 0.4285714286, 0.0, 0.1904761905]"
유경,1993-03-15,솔로,kaggle,"[0.5238095238, 0.0476190476, 0.1428571429, 0.1904761905, 0.0952380952]"
유민,1993-08-29,MELODYDAY,kaggle,"[0.0, 0.1818181818, 0.0909090909, 0.4090909091, 0.3181818182]"
윤,1994-09-23,4TEN,kaggle,"[0.0952380952, 0.0476190476, 0.1428571429, 0.2380952381, 0.4761904762]"
윤,1997-07-08,Gate9,kaggle,"[0.0909090909, 0.2272727273, 0.2727272727, 0.2272727273, 0.1818181818]"
윤,2004-04-14,STAYC,kaggle,"[0.1818181818, 0.0, 0.2727272727, 0.1363636364, 0.4090909091]"
승윤,1994-01-21,WINNER,kaggle,"[0.1363636364, 0.2272727273, 0.2727272727, 0.2272727273, 0.1363636364]"
유우나,2000-10-13,bugAboo,kaggle,"[0.2608695652, 0.1304347826, 0.3913043478, 0.1304347826, 0.0869565217]"
윤아,1990-05-30,SNSD,kaggle,"[0.2173913043, 0.347826087, 0.2173913043, 0.2173913043, 0.0]"
윤빈,2000-12-11,솔로,kaggle,"[0.2380952381, 0.0, 0.2380952381, 0.0952380952, 0.4285714286]"
윤혜,2001-10-04,FANATICS,kaggle,"[0.0, 0.2380952381, 0.0476190476, 0.5238095238, 0.1904761905]"
윤혜,1990-04-14,Rainbow,kaggle,"[0.0454545455, 0.1818181818, 0.3636363636, 0.3636363636, 0.0454545455]"
윤지,1998-07-21,Lusty,kaggle,"[0.1739130435, 0.2173913043, 0.5652173913, 0.0434782609, 0.0]"
윤조,1992-12-14,UNI.T,kaggle,"[0.1904761905, 0.0, 0.0476190476, 0.1428571429, 0.619047619]"
윤산,1994-08-22,HOTSHOT,kaggle,"[0.1304347826, 0.0434782609, 0.3043478261, 0.347826087, 0.1739130435]"
윤성,2003-11-13,8TURN,kaggle,"[0.2272727273, 0.0909090909, 0.1818181818, 0.1818181818, 0.3181818182]"
윤우,2000-08-28,TRENDZ,kaggle,"[0.1304347826, 0.1739130435, 0.3913043478, 0.2173913043, 0.0869565217]"
유성,1992-10-08,솔로,kaggle,"[0.0, 0.347826087, 0.2173913043, 0.3043478261, 0.1304347826]"
유연,2001-02-09,tripleS,kaggle,"[0.3181818182, 0.1818181818, 0.0909090909, 0.2272727273, 0.1818181818]"
유영,1995-01-23,Hello Venus,kaggle,"[0.3913043478, 0.1739130435, 0.3043478261, 0.0869565217, 0.0434782609]"
요섭,1990-01-05,Highlight,kaggle,"[0.0, 0.3913043478, 0.3043478261, 0.2608695652, 0.0434782609]"
요시,2000-05-15,Treasure,kaggle,"[0.0454545455, 0.1363636364, 0.1818181818, 0.4090909091, 0.2272727273]"
유,1999-11-17,ABLUE,kaggle,"[0.35, 0.0, 0.1, 0.2, 0.35]"
유아이,2000-04-24,Dreamnote,kaggle,"[0.0909090909, 0.0, 0.2727272727, 0.1818181818, 0.4545454545]"
영케이,1993-12-19,DAY6,kaggle,"[0.2857142857, 0.0476190476, 0.1428571429, 0.2380952381, 0.2857142857]"
영빈,2001-11-23,BLANK2Y,kaggle,"[0.1818181818, 0.1818181818, 0.1818181818, 0.3181818182, 0.1363636364]"
영빈,1998-10-05,Luminous,kaggle,"[0.3333333333, 0.0476190476, 0.1428571429, 0.4761904762, 0.0]"
영빈,1993-11-23,SF9,kaggle,"[0.0476190476, 0.0, 0.2380952381, 0.3333333333, 0.380952381]"
영은,2004-12-27,Kep1er,kaggle,"[0.1363636364, 0.0909090909, 0.1818181818, 0.3181818182, 0.2727272727]"
영흔,1994-11-20,Blackswan,kaggle,"[0.2272727273, 0.0909090909, 0.2727272727, 0.2727272727, 0.1363636364]"
영호,1993-03-24,SIGNAL,kaggle,"[0.5238095238, 0.0, 0.1428571429, 0.1904761905, 0.1428571429]"
영훈,1997-08-08,The Boyz,kaggle,"[0.0, 0.2608695652, 0.3043478261, 0.1739130435, 0.2608695652]"
영재,1994-01-24,B.A.P,kaggle,"[0.0909090909, 0.0454545455, 0.2727272727, 0.4545454545, 0.1363636364]"
영재,1996-09-17,GOT7,kaggle,"[0.0, 0.5238095238, 0.0476190476, 0.2380952381, 0.1904761905]"
영지,1994-08-30,KARA,kaggle,"[0.0909090909, 0.0454545455, 0.3636363636, 0.1818181818, 0.3181818182]"
영민,1995-12-25,솔로,kaggle,"[0.2857142857, 0.0476190476, 0.1428571429, 0.1904761905, 0.3333333333]"
영민,1995-04-24,Boyfriend,kaggle,"[0.380952381, 0.0, 0.1428571429, 0.2857142857, 0.1904761905]"
영서,2002-06-13,BAE173,kaggle,"[0.0, 0.4545454545, 0.0909090909, 0.0, 0.4545454545]"
영웅,1999-05-01,14U,kaggle,"[0.2272727273, 0.0, 0.4545454545, 0.0454545455, 0.2727272727]"
유아,1993-08-16,Honey Popcorn,kaggle,"[0.0, 0.1363636364, 0.2727272727, 0.4545454545, 0.1363636364]"
유빈,2006-09-05,TRACER,kaggle,"[0.0, 0.4090909091, 0.1818181818, 0.3636363636, 0.0454545455]"
유빈,1999-10-09,솔로,kaggle,"[0.4545454545, 0.2272727273, 0.2727272727, 0.0454545455, 0.0]"
유빈,1998-11-26,ARTBEAT,kaggle,"[0.1818181818, 0.2272727273, 0.2727272727, 0.0454545455, 0.2727272727]"
유빈,2002-02-27,Bling Bling,kaggle,"[0.2608695652, 0.4347826087, 0.1304347826, 0.0, 0.1739130435]"
유빈,2004-06-10,Mirae,kaggle,"[0.0869565217, 0.1739130435, 0.1304347826, 0.5217391304, 0.0869565217]"
유빈,1997-09-09,Oh My Girl,kaggle,"[0.3181818182, 0.1363636364, 0.2727272727, 0.2272727273, 0.0454545455]"
유빈,2005-02-03,tripleS,kaggle,"[0.0869565217, 0.2608695652, 0.3913043478, 0.1739130435, 0.0869565217]"
유빈,1988-10-04,Wonder Girls,kaggle,"[0.0909090909, 0.0, 0.3636363636, 0.2727272727, 0.2727272727]"
유에,2004-07-03,Lapillus,kaggle,"[0.1304347826, 0.2173913043, 0.2173913043, 0.2173913043, 0.2173913043]"
유음,1996-12-25,H.U.B,kaggle,"[0.0, 0.2857142857, 0.0476190476, 0.2380952381, 0.4285714286]"
유겸,1997-11-17,GOT7,kaggle,"[0.0952380952, 0.0952380952, 0.1428571429, 0.1428571429, 0.5238095238]"
유하,1997-11-05,Hinapia,kaggle,"[0.0454545455, 0.1363636364, 0.2727272727, 0.3636363636, 0.1818181818]"
유정,1992-02-14,솔로,kaggle,"[0.1304347826, 0.0434782609, 0.1304347826, 0.4347826087, 0.2608695652]"
유정,1991-05-02,Brave Girls,kaggle,"[0.0869565217, 0.0434782609, 0.3043478261, 0.2173913043, 0.347826087]"
유정,2004-06-14,LIGHTSUM,kaggle,"[0.2727272727, 0.1818181818, 0.0909090909, 0.2272727273, 0.2272727273]"
유지,1998-11-25,3YE,kaggle,"[0.1904761905, 0.2380952381, 0.1428571429, 0.0, 0.4285714286]"
유진,2003-09-01,IVE,kaggle,"[0.0434782609, 0.2173913043, 0.3043478261, 0.2608695652, 0.1739130435]"
유진,1996-08-12,Kep1er,kaggle,"[0.0, 0.3181818182, 0.0909090909, 0.3636363636, 0.2272727273]"
유진,1994-06-18,Playback,kaggle,"[0.3181818182, 0.2272727273, 0.1818181818, 0.1363636364, 0.1363636364]"
유진,1989-10-23,S#aFLA,kaggle,"[0.1304347826, 0.347826087, 0.3913043478, 0.0869565217, 0.0434782609]"
유주,1997-03-05,Cherry Bullet,kaggle,"[0.1818181818, 0.4545454545, 0.1818181818, 0.0454545455, 0.1363636364]"
유주,1997-10-04,Gfriend,kaggle,"[0.1904761905, 0.0952380952, 0.4285714286, 0.2380952381, 0.0476190476]"
유준,2005-10-05,xikers,kaggle,"[0.1904761905, 0.0476190476, 0.1428571429, 0.4285714286, 0.1904761905]"
유키,2002-11-06,Purple Kiss,kaggle,"[0.1304347826, 0.2608695652, 0.3913043478, 0.1304347826, 0.0869565217]"
유키,2002-01-30,Saturday,kaggle,"[0.0, 0.1739130435, 0.4782608696, 0.3043478261, 0.0434782609]"
유쿠,2002-05-12,DKB,kaggle,"[0.1304347826, 0.3043478261, 0.2173913043, 0.2173913043, 0.1304347826]"
유경,1999-11-05,ALICE,kaggle,"[0.2857142857, 0.0476190476, 0.2380952381, 0.4285714286, 0.0]"
율희,1997-11-27,솔로,kaggle,"[0.0476190476, 0.0952380952, 0.1428571429, 0.3333333333, 0.380952381]"
유나,1992-12-30,AoA,kaggle,"[0.0454545455, 0.0, 0.1818181818, 0.3181818182, 0.4545454545]"
유나,1993-04-06,Brave Girls,kaggle,"[0.0454545455, 0.4090909091, 0.1818181818, 0.2272727273, 0.1363636364]"
유나,2005-04-23,CSR,kaggle,"[0.1363636364, 0.1818181818, 0.2727272727, 0.3181818182, 0.0909090909]"
유나,2003-12-09,ITZY,kaggle,"[0.1818181818, 0.2272727273, 0.2727272727, 0.0, 0.3181818182]"
윤규,2005-11-07,8TURN,kaggle,"[0.380952381, 0.1428571429, 0.1428571429, 0.1904761905, 0.1428571429]"
윤호,1999-03-23,ATEEZ,kaggle,"[0.5714285714, 0.1428571429, 0.2380952381, 0.0476190476, 0.0]"
윤지,1996-08-26,ARIAZ,kaggle,"[0.2272727273, 0.2272727273, 0.1818181818, 0.1363636364, 0.2272727273]"
윤지,1992-04-04,Playback,kaggle,"[0.1304347826, 0.0434782609, 0.3043478261, 0.347826087, 0.1739130435]"
윤진,2001-10-08,LE SSERAFIM,kaggle,"[0.2173913043, 0.1739130435, 0.3913043478, 0.1739130435, 0.0434782609]"
윤주,2005-12-26,mimiirose,kaggle,"[0.2857142857, 0.0, 0.1428571429, 0.3333333333, 0.2380952381]"
윤경,2001-11-01,Rocket Punch,kaggle,"[0.0434782609, 0.1739130435, 0.5652173913, 0.1739130435, 0.0434782609]"
윤민,2001-02-26,Newkidd,kaggle,"[0.1304347826, 0.1739130435, 0.1304347826, 0.5217391304, 0.0434782609]"
윤성,2000-10-30,DRIPPIN,kaggle,"[0.0454545455, 0.1363636364, 0.2727272727, 0.5, 0.0454545455]"
윤슬,1999-03-30,IRRIS,kaggle,"[0.380952381, 0.2380952381, 0.1428571429, 0.2380952381, 0.0]"
윤성,1996-03-19,Romeo,kaggle,"[0.6, 0.1, 0.0, 0.1, 0.2]"
우기,1999-09-23,(G)I-DLE,kaggle,"[0.3333333333, 0.0476190476, 0.3333333333, 0.1904761905, 0.0952380952]"
유라,1992-11-06,Girl's Day,kaggle,"[0.0, 0.2608695652, 0.3043478261, 0.3043478261, 0.1304347826]"
유리,2001-10-22,IZ*ONE,kaggle,"[0.0, 0.347826087, 0.4782608696, 0.1739130435, 0.0]"
유리,1989-12-05,SNSD,kaggle,"[0.1904761905, 0.1428571429, 0.3333333333, 0.0476190476, 0.2857142857]"
유림,1998-04-13,3YE,kaggle,"[0.3043478261, 0.1739130435, 0.3043478261, 0.1739130435, 0.0434782609]"
유타,1995-10-26,NCT,kaggle,"[0.2727272727, 0.1818181818, 0.1818181818, 0.2272727273, 0.1363636364]"
유토,1998-01-23,PENTAGON,kaggle,"[0.0, 0.2608695652, 0.3043478261, 0.2608695652, 0.1739130435]"
유우리,2001-05-16,LUNARSOLAR,kaggle,"[0.1818181818, 0.2727272727, 0.2727272727, 0.1818181818, 0.0909090909]"
유빈,1998-04-28,B.O.Y,kaggle,"[0.347826087, 0.2608695652, 0.3043478261, 0.0434782609, 0.0434782609]"
이브,1997-05-24,LOONA,kaggle,"[0.2173913043, 0.4347826087, 0.2173913043, 0.0869565217, 0.0434782609]"
와이와이,1991-08-30,UNVS,kaggle,"[0.0434782609, 0.1304347826, 0.2173913043, 0.347826087, 0.2608695652]"
젤로,1996-10-15,B.A.P,kaggle,"[0.1904761905, 0.1428571429, 0.2380952381, 0.2380952381, 0.1904761905]"
제로,2003-01-20,T1419,kaggle,"[0.0, 0.3043478261, 0.2173913043, 0.0869565217, 0.3913043478]"
조미,1986-04-19,Super Junior-M,kaggle,"[0.1739130435, 0.2608695652, 0.2173913043, 0.0434782609, 0.3043478261]"
지코,1992-09-14,Block B,kaggle,"[0.0, 0.1363636364, 0.1818181818, 0.3636363636, 0.3181818182]"
지인,2001-08-31,bugAboo,kaggle,"[0.1304347826, 0.4347826087, 0.1304347826, 0.2608695652, 0.0434782609]"
지우,1997-06-16,VAV,kaggle,"[0.0, 0.347826087, 0.4782608696, 0.0869565217, 0.0869565217]"
지엔,1994-06-09,LABOUM,kaggle,"[0.2173913043, 0.4347826087, 0.2173913043, 0.1304347826, 0.0]"
조아,2005-05-31,Weeekly,kaggle,"[0.4761904762, 0.1428571429, 0.0476190476, 0.3333333333, 0.0]"
주호,1996-07-04,SF9,kaggle,"[0.2272727273, 0.3181818182, 0.0909090909, 0.0, 0.3636363636]"
지욱,1993-01-27,솔로,kaggle,"[0.0, 0.0, 0.3913043478, 0.3043478261, 0.3043478261]"
주니,1994-12-08,Ladies' Code,kaggle,"[0.1363636364, 0.1363636364, 0.4545454545, 0.0454545455, 0.2272727273]"
G-Dragon,1988-08-18,래퍼,manual,"[0.2173913043, 0.1304347826, 0.3043478261, 0.2608695652, 0.0869565217]"
T.O.P,1987-11-04,래퍼,manual,"[0.1818181818, 0.4545454545, 0.1818181818, 0.1818181818, 0.0]"
Taeyang,1988-05-18,래퍼,manual,"[0.0454545455, 0.2272727273, 0.2727272727, 0.2272727273, 0.2272727273]"
Daesung,1989-04-26,래퍼,manual,"[0.0869565217, 0.3043478261, 0.4782608696, 0.0434782609, 0.0869565217]"
Jay Park,1987-04-25,래퍼,manual,"[0.5454545455, 0.0909090909, 0.2727272727, 0.0, 0.0909090909]"
Zico,1992-09-14,래퍼,manual,"[0.0, 0.1363636364, 0.1818181818, 0.3636363636, 0.3181818182]"
Dok2,1990-02-16,래퍼,manual,"[0.1363636364, 0.2272727273, 0.1818181818, 0.0909090909, 0.3636363636]"
Beenzino,1987-05-05,래퍼,manual,"[0.6363636364, 0.1363636364, 0.1818181818, 0.0, 0.0454545455]"
Simon Dominic,1983-01-02,래퍼,manual,"[0.1363636364, 0.0909090909, 0.1818181818, 0.2272727273, 0.3636363636]"
The Quiett,1986-08-29,래퍼,manual,"[0.3043478261, 0.347826087, 0.1304347826, 0.1739130435, 0.0434782609]"
Swings,1987-11-30,래퍼,manual,"[0.2857142857, 0.1428571429, 0.1428571429, 0.0952380952, 0.3333333333]"
Verbal Jint,1978-05-30,래퍼,manual,"[0.0434782609, 0.3913043478, 0.3043478261, 0.0434782609, 0.2173913043]"
Loco,1989-09-03,래퍼,manual,"[0.1304347826, 0.347826087, 0.2173913043, 0.1739130435, 0.1304347826]"
Gary,1979-10-22,래퍼,manual,"[0.1304347826, 0.1304347826, 0.4782608696, 0.0869565217, 0.1739130435]"
E-Sens,1988-09-05,래퍼,manual,"[0.0909090909, 0.0, 0.2727272727, 0.2272727273, 0.4090909091]"
Giriboy,1992-10-17,래퍼,manual,"[0.1304347826, 0.2608695652, 0.2173913043, 0.2608695652, 0.1304347826]"
Crush,1992-05-03,래퍼,manual,"[0.3181818182, 0.0, 0.3636363636, 0.1363636364, 0.1818181818]"
DEAN,1992-10-10,래퍼,manual,"[0.0434782609, 0.0869565217, 0.4782608696, 0.2608695652, 0.1304347826]"
pH-1,1995-07-01,래퍼,manual,"[0.1363636364, 0.3181818182, 0.0909090909, 0.0454545455, 0.4090909091]"
Sik-K,1994-10-28,래퍼,manual,"[0.2272727273, 0.2727272727, 0.2727272727, 0.0909090909, 0.1363636364]"
Nafla,1994-10-10,래퍼,manual,"[0.1739130435, 0.2173913043, 0.4782608696, 0.1304347826, 0.0]"
Hash Swan,1994-08-11,래퍼,manual,"[0.0869565217, 0.1739130435, 0.3913043478, 0.2173913043, 0.1304347826]"
B.I,1996-10-22,래퍼,manual,"[0.0454545455, 0.1363636364, 0.3636363636, 0.0454545455, 0.4090909091]"
Bobby,1995-12-21,래퍼,manual,"[0.1428571429, 0.2380952381, 0.2380952381, 0.0476190476, 0.3333333333]"
Song Mino,1993-03-30,래퍼,manual,"[0.2857142857, 0.0476190476, 0.1428571429, 0.4285714286, 0.0952380952]"
Woo,1996-01-05,래퍼,manual,"[0.1428571429, 0.0, 0.2380952381, 0.2380952381, 0.380952381]"
Killagramz,1992-12-23,래퍼,manual,"[0.0, 0.0, 0.0476190476, 0.3333333333, 0.619047619]"
